client_id,total_ship_vol,num_shipments,app_activity,delivery_dist,fuel_consumption,reliability_score,avg_parcel_weight,years_as_client,weekend_ship_ratio,avg_delivery_time,complaints_filed,total_deliv_cost,client_retention_flag,customer_segment,region,shipping_service,vehicle_type,warehouse_id,shipment_priority,delay_risk_flag
CLI-0004433,3516.5236198725843,399.7858862540592,95.41302140822316,62.07840425413716,73.63387868753563,859.8769214616905,9.990764445183087,5.370167097430454,0.600204541026012,4.403914944643446,0,1427.533493894274,1,MEDIUM,SOUTH,EXPRESS,TRUCK,WH-001,5,0
CLI-0004434,1831.3548113748611,-78.04326277349254,-17.471920885152628,83.60712095263676,-31.58788568615907,990.0,5.836455658904735,9.153154099830314,0.9324594793346729,16.594434073878574,0,-109.75631655097607,0,SMALL,NORTH,STANDARD,VAN,WH-004,4,0
CLI-0004435,1735.7360470368467,-69.23190119620642,106.68312469739351,73.95263729607066,24.688916598154226,842.3248343436445,4.779066847855996,8.61700418426642,0.6747577846307375,5.212980505203996,5,491.29192037471375,0,LARGE,CENTER,EXPRESS,MOTORCYCLE,WH-003,3,1
CLI-0004436,4201.923659826462,476.96792626295326,114.4736040266863,76.35011859035502,89.53021916456704,815.310611980099,8.343076306815366,1.935413478598961,0.798203161320263,2.0525957774562,4,1664.2080949634535,1,MEDIUM,CENTER,ECONOMY,MOTORCYCLE,WH-004,5,0
CLI-0004437,1787.698684487853,-94.12858661061821,-22.16938781900058,85.7633524325509,-30.89458228891939,990.0,2.013551014261755,4.22507334188305,0.6384170797130577,17.732614426460884,2,-105.54547578603469,0,SMALL,CENTER,EXPRESS,VAN,WH-004,1,0
CLI-0004438,1374.3639514187423,-168.8200185118021,-1.7621016206784557,97.43764116336345,-35.703022693178866,990.0,6.165501375923748,7.958728309490433,0.8813537324074221,16.657650215472138,0,-254.243310295407,0,SMALL,SOUTH,EXPRESS,TRUCK,WH-001,1,0
CLI-0004439,2304.557039755268,-18.303814570620766,-5.370432102538102,75.77471113937831,-19.870803414624767,990.0,8.796733484851185,9.210693451932565,0.6374508702502275,15.893453775019886,1,79.4203709911807,0,SMALL,NORTH,EXPRESS,TRUCK,WH-004,3,0
CLI-0004440,2232.033321630863,6.198792327159843,39.47053012227592,62.87423476453839,1.1650281527882749,985.8639336855741,6.797546269930038,2.7773570560369816,0.9117226644049169,12.186586990903281,1,323.61295896576837,0,SMALL,CENTER,ECONOMY,VAN,WH-004,3,1
CLI-0004441,2320.6817301345027,39.279300123509465,95.1794438797514,58.15963881760748,31.82346608884262,882.3124163723118,7.071952053308885,7.9599159036903515,0.69510704427651,6.71799701609125,0,691.8563072723983,1,LARGE,SOUTH,ECONOMY,MOTORCYCLE,WH-003,3,1
CLI-0004442,1970.7071348854367,-132.8878404406987,83.48345419529738,102.65419655719488,15.616747790653882,867.6476437848763,7.4455750870642685,6.586291808687301,0.8241769934567827,7.137618167995011,1,343.7316281800136,0,LARGE,NORTH,STANDARD,TRUCK,WH-004,2,0
CLI-0004443,3963.937788630976,443.0952131969522,122.00262329721724,74.82540011817304,87.32059151264177,817.9719247170592,2.2983354303744736,1.0964865727714117,0.7469551227463791,2.8239192070945505,0,1644.2422040633571,1,MEDIUM,CENTER,ECONOMY,TRUCK,WH-001,1,1
CLI-0004444,1730.3770415282052,-109.44046493789783,111.77361370048455,85.7566826280068,26.861625824243614,815.6171811553631,8.362600132702383,3.512818027704608,0.6676662779279694,4.186792444656724,4,476.578906886408,0,LARGE,SOUTH,STANDARD,MOTORCYCLE,WH-003,2,0
CLI-0004445,2087.8219711060606,-58.82083054415178,2.8921265520036963,62.2588512401618,-17.946181728051368,990.0,9.464604511155667,4.653611909505847,0.7649316889347653,15.73765474519766,0,62.65078110350179,0,SMALL,CENTER,EXPRESS,TRUCK,WH-001,2,0
CLI-0004446,3857.842631537474,473.50124672478586,131.4083761742703,77.01869226677667,90.24476446830339,796.2645179394984,5.902583737318874,3.2149817397697795,0.6984400747181276,2.1786068886187957,1,1671.2565484988636,1,MEDIUM,SOUTH,STANDARD,TRUCK,WH-004,4,0
CLI-0004447,2341.9055356206304,39.53030843401156,116.91605293106599,56.29647132151783,42.55409621091784,824.944040276473,7.909547365915152,4.986851986644273,0.43369447351430795,2.0147366929559505,0,800.5019972513455,1,LARGE,NORTH,EXPRESS,VAN,WH-002,2,1
CLI-0004448,4421.963715255103,537.0941095149208,92.08688034552216,94.77077427092163,84.76156330999157,877.6771057222385,4.432495747129829,1.134861210404427,0.8194302342931031,4.275331448222856,0,1684.686193854143,1,MEDIUM,SOUTH,STANDARD,MOTORCYCLE,WH-002,4,1
CLI-0004449,3979.2021188266967,465.4012352225781,104.64212843831527,76.61542758897497,82.56467764150929,827.4089089276074,8.499469753778637,7.970076425711197,0.7091069585348693,4.176261932195459,2,1602.0009092867294,1,MEDIUM,NORTH,STANDARD,VAN,WH-003,1,0
CLI-0004450,3796.504952035028,356.9539986875118,85.57589309843041,59.3306094471812,61.37027217891894,878.3910056913923,4.141169607894942,6.379260935342917,0.7246104576479078,4.156062697065831,2,1316.7639847597513,1,MEDIUM,CENTER,ECONOMY,VAN,WH-001,3,0
CLI-0004451,4074.744015791905,458.0658576600797,91.01657199256063,74.50932054500453,75.61621097157467,867.2299594187185,3.5635589471707805,7.420588007855977,0.9410536675675175,4.871534095721641,1,1529.9268220922831,1,MEDIUM,CENTER,STANDARD,TRUCK,WH-001,2,1
CLI-0004452,1763.7185071794934,-123.76814139451061,-8.496989371901494,96.57162973705648,-30.326478003064604,990.0,5.45627162227298,7.4414601613112925,0.5377918265423479,15.918403186887334,2,-119.6270997706363,0,SMALL,CENTER,EXPRESS,VAN,WH-001,4,1
CLI-0004453,4117.3811836588775,495.2191359028959,119.41137915274574,78.80771807471555,87.94491297623014,831.3731037563671,2.163904835018333,9.058135078113581,0.6685533900906474,4.180383230312647,2,1704.3024974489924,1,MEDIUM,NORTH,ECONOMY,TRUCK,WH-003,3,1
CLI-0004454,2228.1192712306347,40.63441019289024,103.10128965083379,55.813874210074076,37.49248724009042,846.3738230929412,6.34992185271056,2.686194764288763,0.7827208184618717,5.597732985832447,0,708.7328207588422,1,LARGE,CENTER,STANDARD,TRUCK,WH-001,4,1
CLI-0004455,4346.454036805896,540.4705325895607,102.31123746808909,94.71368132891557,91.38494614620608,842.5739667415099,6.941160019010563,4.063726879803582,0.6670224339058981,4.397718009215868,0,1697.0262520031995,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-002,5,1
CLI-0004456,1876.4653205413838,-70.4994264326364,84.95838516047151,67.77463659337877,22.658739354821172,879.8393054713707,8.203780224300857,3.754266181512289,0.8327127604649973,4.363900472547249,0,475.0902384117315,0,LARGE,NORTH,ECONOMY,TRUCK,WH-001,2,0
CLI-0004457,1399.2318208879406,-167.55166972651594,89.10538333832886,89.54940684673265,17.654337700462175,837.9781854738877,5.7016233750858545,3.741998766398193,0.790670122281961,4.8580988374889555,1,323.5936857907564,0,LARGE,CENTER,STANDARD,TRUCK,WH-003,1,0
CLI-0004458,3778.584064338688,367.6066662632391,84.27622467275368,55.48514013588496,66.0276151314263,892.7345658277502,3.9910876863801983,5.646168315582157,0.5590308350228144,8.372354589412586,2,1329.627713510187,1,MEDIUM,CENTER,STANDARD,VAN,WH-002,4,1
CLI-0004459,2576.6108019994554,72.08932220545574,84.67560216582525,63.188185347689924,38.69588460775784,868.4800791189031,2.1603524701777808,6.8369258989499215,0.5044537535811542,6.854982871458752,0,759.9508700893208,1,LARGE,CENTER,STANDARD,TRUCK,WH-003,4,0
CLI-0004460,2171.2285728520533,8.491127909704819,-8.232763266767215,64.07509866937511,-22.7829148796258,990.0,2.431589235921085,8.949696802898238,0.6999631770117374,15.042400578350872,0,48.76357756664459,0,SMALL,SOUTH,STANDARD,TRUCK,WH-002,4,0
CLI-0004461,2064.544781826911,-65.45136011510208,-12.265810217653108,73.51950078094693,-30.950062441644988,990.0,6.1529046457430745,7.550999965998694,0.7617885471156857,16.43951931087515,3,-99.5631576148591,0,SMALL,NORTH,ECONOMY,TRUCK,WH-001,4,0
CLI-0004462,1992.6665962429706,-57.43505220001015,96.81176424904857,78.22595676107183,26.762182012092154,868.8638058129742,7.503511132052626,1.4615664750807307,0.7574761806638266,4.579542760387409,0,483.2090096554359,0,LARGE,SOUTH,EXPRESS,TRUCK,WH-001,3,0
CLI-0004463,3799.006219182604,459.84668253507846,88.19937777251901,72.45993018665477,72.8403778013647,849.7021780654011,9.35637036843928,6.667616158542108,0.7421770617496809,4.609530158525746,0,1518.6713613454003,1,MEDIUM,CENTER,ECONOMY,TRUCK,WH-001,5,1
CLI-0004464,2194.9017567713995,22.102445581136774,131.4393580256069,66.12365787441242,51.99139530818941,786.8724885200884,,7.0622631954121715,0.6087956936915108,0.5262525014846506,0,849.293283492765,1,LARGE,NORTH,STANDARD,VAN,WH-003,3,1
CLI-0004465,3688.848231446832,391.5216074674323,100.22643244392658,53.30244406152637,74.35330993778877,855.8437255764957,8.918332961001639,3.0876576400968467,0.6396533933029612,5.089308324465063,2,1423.2870296601718,1,MEDIUM,NORTH,EXPRESS,VAN,WH-004,5,1
CLI-0004466,2278.4409551432027,8.369751440183007,-9.764532105702228,64.42798761376362,-13.09659450555904,990.0,6.0462065037847,5.346100117916699,0.8765913921122312,16.72854254584798,1,210.62974327802735,0,SMALL,SOUTH,EXPRESS,TRUCK,WH-002,4,0
CLI-0004467,2018.7720768892275,-43.48377586332543,28.343019397734206,72.89186949321814,-5.726666555815282,990.0,5.240821442718433,6.474900760730973,0.8739049149708756,12.862205694783889,1,178.20716412479686,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,3,0
CLI-0004468,1654.2185637311252,-132.62720787980487,-11.522312005155293,93.96801926385935,-27.624387416125742,990.0,9.378716755560143,5.865431280171512,0.8180982565325111,14.72801473366799,0,-140.50510286977467,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-001,2,0
CLI-0004469,1952.7787620084941,-49.85352346585814,118.46932959342412,79.80577776126354,41.30568165808627,801.2392704029569,3.6338346991676875,6.084887218614599,0.7085912047462237,3.6663160882278283,0,665.2940176846113,1,LARGE,SOUTH,EXPRESS,VAN,WH-003,2,0
CLI-0004470,2242.4476397358803,-37.869176604557026,-0.3950111567345278,64.18821711670508,-19.507638563227683,990.0,5.706399440453133,5.3193347046179635,0.8789610949349036,14.89423575429787,2,114.75083869030962,0,SMALL,NORTH,STANDARD,MOTORCYCLE,WH-001,3,0
CLI-0004471,1977.689465010674,-11.266150564236128,100.60387446710547,67.37192945506304,29.486893545420106,871.3381491589477,2.3852045173258247,9.236483226644964,0.8683803586325739,5.532172727711566,2,546.2203239485626,0,LARGE,CENTER,EXPRESS,MOTORCYCLE,WH-002,5,1
CLI-0004472,2291.861656930652,74.27782249608228,8.650719615024999,55.678208615322376,-8.796469878455524,990.0,6.397164255867138,8.121078121886992,0.8364696126802456,13.50037803232461,0,282.93179534146157,0,SMALL,NORTH,EXPRESS,VAN,WH-002,5,0
CLI-0004473,2392.44402456079,48.26254463202791,96.69073271647123,65.75956940711782,37.69546876612159,862.7295928151525,6.91956326236668,8.243558150571786,0.7783928555045755,4.58473717135419,0,698.0057541633344,1,LARGE,NORTH,EXPRESS,TRUCK,WH-001,3,0
CLI-0004474,2642.1669227594234,41.14981895692726,92.11209312572022,59.93119879992131,31.037374002629527,873.2743858493616,5.646688159721879,1.0206406113264959,0.7124852027659565,6.529196179125555,1,705.0356541629968,1,LARGE,CENTER,EXPRESS,MOTORCYCLE,WH-004,2,0
CLI-0004475,2112.7178995192944,-0.7454744191784926,20.59710506956777,75.79055526868316,-4.809789031719029,990.0,7.39630747452244,6.189150263855502,0.7502042596720546,13.485919284913715,3,219.23782391238876,0,SMALL,NORTH,EXPRESS,VAN,WH-001,3,0
CLI-0004476,2655.3973797739804,81.31857948401709,80.7908843067578,51.81466173345599,32.82205077490768,866.2129932534473,3.198656353567924,8.928807098355596,0.798812363201599,5.783363446187024,2,733.3162155634486,1,LARGE,NORTH,STANDARD,TRUCK,WH-002,2,1
CLI-0004477,2488.92525289752,44.37447092544789,-24.156523232037557,62.4004840255344,-22.313060288764994,990.0,5.9808215275784375,4.102934009684489,0.7868725762723927,15.79081248553624,0,151.42022963851505,0,SMALL,NORTH,EXPRESS,VAN,WH-004,1,0
CLI-0004478,4584.998747838945,644.7658514339593,109.45622333115068,125.85999209931418,102.75400278823837,829.0388536486446,9.815693241394232,4.465653948146953,0.596873341623812,4.428256037721593,0,1942.806085761919,1,MEDIUM,NORTH,Express,VAN,WH-001,1,0
CLI-0004479,1477.5876799596417,-205.4680923721725,4.977450134742675,118.37619992036028,-36.738152485173,990.0,3.0873435508618448,8.325067401482176,0.8907497128200835,13.920833393223594,1,-256.4532339256168,0,SMALL,SOUTH,Express,VAN,WH-004,3,0
CLI-0004480,2354.374556349797,40.30837227724309,-17.860032403817346,62.368193933040104,-17.47548535448923,990.0,8.864389977977375,3.0004376677512896,0.7293473699650871,15.175466769723613,1,155.833652672724,0,SMALL,SOUTH,STANDARD,TRUCK,WH-004,2,1
CLI-0004481,1528.2542804962027,-198.8780552620688,120.33836233380354,112.43253487434681,24.67745322589194,807.25917176191,5.918234846788395,4.538344283435224,0.6525544436151366,3.9331625559018777,3,346.4801544786,0,LARGE,NORTH,ECONOMY,VAN,WH-002,3,1
CLI-0004482,3957.822306945626,479.84364928521734,97.50746469448842,75.82523610626271,81.16384087244147,854.3399313273173,5.596565378298363,6.475743459414071,0.5905095777158611,5.1585282902548055,0,1567.2635443055967,1,MEDIUM,SOUTH,EXPRESS,TRUCK,WH-003,4,1
CLI-0004483,2363.941579766281,19.431841937007327,106.06305337200583,66.19516604163914,41.02246639715993,829.7087725037087,4.003633929694797,1.7493341055079645,0.8486395627287788,3.554775087342982,0,705.3239861885799,1,LARGE,SOUTH,STANDARD,VAN,WH-001,3,1
CLI-0004484,2235.599279878387,48.039739095888145,-19.912973477959184,50.654074444281605,-15.715453681678454,990.0,9.950830038370846,4.8541192816794325,0.4645344309141374,16.375093125669164,1,190.6532804967413,0,SMALL,CENTER,ECONOMY,VAN,WH-001,4,0
CLI-0004485,1782.3099003606753,-101.12222866327792,9.367269472544194,90.7278139137497,-25.313729723392065,990.0,7.474413731059486,6.37868515822361,0.7114020556754216,15.322093467586999,1,-66.40143138630097,0,SMALL,CENTER,STANDARD,TRUCK,WH-004,4,0
CLI-0004486,1548.5377294260757,-135.07276435935069,84.36047336942653,98.857663745924,14.395635343254972,866.903648361013,5.37044500374624,1.7047607165745275,0.8064049148864697,7.305013284500704,2,280.2843875585183,0,LARGE,SOUTH,EXPRESS,MOTORCYCLE,WH-004,3,1
CLI-0004487,4490.689467916828,552.1870351570127,87.11622378426422,102.7048167574016,83.5765873914562,858.7311413471061,4.287185913309229,7.961293197581301,0.566879587165645,4.60082743223568,1,1743.47167474481,1,MEDIUM,NORTH,STANDARD,VAN,WH-001,2,0
CLI-0004488,3791.4199204696088,348.0790074810716,98.74334904580442,60.32988913269739,69.58804838880575,846.2617403248843,3.7116859784811833,3.847785351197965,0.5324761806843906,5.086287010281058,0,1326.3952798805606,1,MEDIUM,SOUTH,EXPRESS,VAN,WH-003,4,0
CLI-0004489,1754.7651172870576,-120.1876511613595,8.36571539999498,81.93382146446335,-16.649337681655943,990.0,5.692102979142137,9.735430214055821,0.7909197658850394,13.390055603168953,2,-35.88679639757929,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-001,2,1
CLI-0004490,1775.516910822249,-95.29664706384052,-4.836040480373794,92.40652409914088,-30.056447652946424,990.0,7.1618500446708175,1.6566889144044312,0.6619866927125444,14.754477455439073,0,-76.92620109273116,0,SMALL,SOUTH,ECONOMY,TRUCK,WH-001,2,1
CLI-0004491,2538.524415807339,68.16215303559294,41.294032598014375,54.104347501583064,9.697794698860008,971.4303513530602,3.709079270613201,5.439327091935311,0.747632403999369,12.219604738909366,1,461.6076004859091,0,SMALL,CENTER,STANDARD,VAN,WH-001,3,1
CLI-0004492,2013.3903459591547,-117.78625893177417,103.97847190796276,83.90730088872192,26.842986223404655,838.659357457224,,3.3040890038496684,0.5523307810267303,2.8547157952486986,3,442.0866435699828,0,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-003,2,1
CLI-0004493,2552.8729007683014,39.542656069069025,105.59046752931829,60.12930904877611,37.37819482004775,852.4950574783123,3.383483814687004,4.2553504850146275,0.4143036529262668,4.777305395628293,1,732.2081596266752,1,LARGE,CENTER,ECONOMY,VAN,WH-002,2,1
CLI-0004494,4082.4725149294572,514.0510763518843,83.54735408066468,78.65332454501576,76.86437149295753,898.2483174054759,9.866696465337906,7.808339387785593,0.42738117130004194,6.470222084722656,1,1571.902420043318,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-003,2,0
CLI-0004495,1639.558873978064,-100.54400276404802,-4.11786801757783,88.13658956864455,-24.93194499470427,990.0,5.812617671633017,3.9716751229455522,0.6236343616479822,15.164108846290667,0,-25.076565132574842,0,SMALL,NORTH,EXPRESS,VAN,WH-003,2,0
CLI-0004496,2469.511867633616,42.31566118924454,98.91738494615677,60.41870660093613,42.173457698725834,842.5597897693738,2.6661279975178473,9.567303851030879,0.7176912291903558,4.631282139219476,0,748.1347215810148,1,LARGE,SOUTH,STANDARD,VAN,WH-001,4,1
CLI-0004497,1852.8008631246953,-26.72890330710265,-19.444673575409727,82.02668639706346,-28.312696031839106,990.0,6.229320575423382,2.6820531200216475,0.5381217805312445,16.837634113754618,2,-39.58307895342581,0,SMALL,CENTER,ECONOMY,TRUCK,WH-002,4,1
CLI-0004498,2358.036309340769,51.40335759898531,131.5974293936917,56.40123852085216,52.79991440789147,796.1138496298476,3.9821801485421906,5.608978058077145,0.8162342258607892,2.7033123260109564,0,928.5253375514928,1,LARGE,SOUTH,EXPRESS,VAN,WH-001,3,1
CLI-0004499,1924.5825031085922,-33.24815533884776,45.90169951523737,69.99104532062135,3.5888342236907724,980.8821453002997,6.709708133473335,8.270007580542359,0.6906882955823723,9.750252444235782,2,267.59129962709864,0,SMALL,CENTER,ECONOMY,VAN,WH-001,3,1
CLI-0004500,2638.2709976346546,105.53236717924445,-41.81692012504587,51.03925801195777,-23.817591394804094,990.0,7.35600606302247,6.958388451312467,0.7160061188792839,17.736355183438793,2,107.53550096886326,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-002,5,0
CLI-0004501,4254.736595554329,482.21051893434225,101.89227058606028,72.79418103673703,86.08133285799016,852.6298507074173,8.108066324511519,8.340251527562504,0.7844267940501631,4.768706609269958,1,1577.48527254359,1,MEDIUM,SOUTH,STANDARD,VAN,WH-004,1,1
CLI-0004502,1911.32952893916,16.349909889375795,7.986165117238757,63.76245377056888,-12.719566227086817,990.0,9.051410882879553,2.965875372987145,0.5775142634106385,14.719973182494533,0,133.08477734954732,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-002,1,1
CLI-0004503,1956.623961150749,-82.43976475567356,89.98228455420109,75.29866322469589,19.796702029036055,901.4697481556084,9.159888792817139,5.139011488747789,0.4783358357927616,7.360908787483195,1,399.2257870051865,0,LARGE,CENTER,Express,VAN,WH-003,4,1
CLI-0004504,1708.7273790349886,-124.98470655890345,21.959049340945086,91.15170179133274,-20.47881585966423,990.0,4.329895775170296,1.790777769236382,0.70301803178361,13.342658812449725,0,-16.787528867257848,0,SMALL,SOUTH,EXPRESS,MOTORCYCLE,WH-002,1,1
CLI-0004505,1899.5379955518542,-17.53733934237467,1.6336328303679726,75.27867300582503,-13.409694110066699,990.0,,9.366961525976265,0.612334364053074,14.039055212419758,2,148.04349171113697,0,SMALL,CENTER,ECONOMY,TRUCK,WH-003,3,0
CLI-0004506,1964.275796694679,-94.82342759440806,-12.877181630279312,91.56047245718744,-24.210878965651098,990.0,7.624536336849869,1.776929346292184,0.7666848373685059,16.187361027298586,1,-38.99576500787704,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-002,1,0
CLI-0004507,1698.3297998607811,-138.5044260386913,-23.677850168418423,95.64799062108467,-42.464029681802934,990.0,4.0584909037451835,7.225616703240912,0.6432253516087462,17.951026424845995,0,-210.82093316158466,0,SMALL,SOUTH,STANDARD,MOTORCYCLE,WH-004,2,1
CLI-0004508,3511.12767113796,297.8883915924309,87.23619764517102,50.485609484788725,57.54372163966195,886.8742545935906,6.813031979064251,1.9060802406111796,0.46445716282620086,4.906145018390115,1,1201.6519478325306,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-001,2,1
CLI-0004509,2299.209792426845,-9.657473569555574,17.030569876925096,66.74091341006194,-10.20542101932321,990.0,7.329317804512849,3.2918798350645604,0.696004250315783,14.94402132444418,0,204.2203328589989,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-003,5,0
CLI-0004510,2047.1905706242985,-35.82761545933917,-4.343451468312965,76.33370126469984,-20.054422821877143,990.0,8.908362128362356,6.356680951523607,0.741897486954788,16.110066000525343,2,44.77503183201437,0,SMALL,SOUTH,EXPRESS,TRUCK,WH-004,3,1
CLI-0004511,1552.642812880101,-133.95449136781428,88.01338390780975,86.75675501948649,19.776492400574313,876.3720125784843,2.1241028439578473,7.530686551757766,0.6283268589978088,4.75092988440671,4,,0,LARGE,CENTER,EXPRESS,VAN,WH-003,3,0
CLI-0004512,3910.827803607955,435.43122955102757,86.55017098270656,70.8379835102901,69.56800384511195,878.1411159339735,5.624340379154771,3.9377713244567207,0.6697213489017184,5.399620294821082,0,1440.9087015828134,1,MEDIUM,CENTER,STANDARD,MOTORCYCLE,WH-002,3,1
CLI-0004513,3557.856093249004,383.72470260321666,118.45402922462603,72.44588149638099,77.90661183149409,836.4749678143894,3.548474927080175,8.587084018313362,0.6007978337920176,3.2368879469243685,1,1500.5180298366686,1,MEDIUM,SOUTH,ECONOMY,MOTORCYCLE,WH-004,1,1
CLI-0004514,2396.1617348206605,20.405081508886155,17.644655509646572,65.98752759357735,-4.69839575415899,990.0,9.548680275557292,9.491508757269381,0.3436362586211411,12.353979902189334,1,310.4210736181693,0,SMALL,NORTH,EXPRESS,VAN,WH-004,4,1
CLI-0004515,2417.1299169530625,71.0580329690978,-2.7238632911895975,60.38311698334847,-9.923659736870837,990.0,9.412656449368246,5.710142652486988,0.7144819231397269,16.151909443916367,1,285.69491264699894,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-004,3,0
CLI-0004516,3558.536985870045,331.6346160189149,117.85300117219558,51.51028443956418,75.08160216427122,810.5807556749936,8.665941226170132,3.6227260787230335,0.7698569758204723,2.7703932428334617,0,1401.0086828204846,1,MEDIUM,NORTH,EXPRESS,TRUCK,WH-001,1,1
CLI-0004517,2029.3764213322297,-80.27700331016823,-21.262629070121875,77.60913140628682,-26.575007305477524,990.0,5.754568347832825,7.671524946336256,0.7135550559590418,16.917342139206223,1,-34.712125010957166,0,SMALL,SOUTH,EXPRESS,MOTORCYCLE,WH-001,3,0
CLI-0004518,1808.1969356397265,-56.8036891144983,16.78623289778313,70.76396468524871,-13.000244329434864,990.0,9.938535898343563,7.27081662986436,0.8088336615856735,14.40523212920994,1,58.26160680904434,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,2,1
CLI-0004519,2033.3884566224335,-88.39588221450944,65.03328955070809,78.63279419185199,9.176450059610337,900.0612832291833,8.521037003552502,4.1300906595026845,0.9050490360735316,8.351485616699977,0,338.0615107524577,0,LARGE,CENTER,ECONOMY,MOTORCYCLE,WH-001,1,0
CLI-0004520,4402.802328351224,535.3528720313377,108.24867436373623,95.47752489537352,96.40126677613038,836.9618934268572,2.1773362439330075,4.815869399651426,0.3614979045514501,4.83655171513067,0,1782.7010425488716,1,MEDIUM,NORTH,ECONOMY,VAN,WH-004,3,0
CLI-0004521,1933.9681822768944,-64.87811860534408,91.47523160246766,76.16296457182764,24.318267487858286,871.0695902700877,6.350152622370509,6.7467496401646745,0.6281849289579744,7.051697706758652,1,394.9646527355295,0,LARGE,CENTER,STANDARD,TRUCK,WH-001,1,0
CLI-0004522,2086.7307564659313,-41.010895977702035,33.393909472320914,75.24545344854317,-0.5127269759655211,981.2463534532479,5.391890917936034,4.145235290381975,0.7689475528736477,12.028501003030772,1,229.71734066374088,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-003,3,1
CLI-0004523,1904.7094154672018,-115.68033830088295,-16.058399025615532,100.96151923485253,-33.531503998054816,990.0,5.147951791159681,7.392743213882919,0.6799026689873456,16.24622982714614,1,-149.73101485845547,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,5,0
CLI-0004524,1615.1889274395683,-124.59720649632622,5.563059796591587,96.00441478366594,-25.522183557662252,990.0,6.813386592648526,3.8360584349403735,0.8830593012370165,14.860749879233026,0,-124.35263055007074,0,SMALL,NORTH,EXPRESS,VAN,WH-002,2,1
CLI-0004525,1765.7355678481197,-84.39559451656454,104.800522673522,78.53641836101914,28.90536904131389,833.7884644063769,5.7028952189760895,7.74092238586304,0.6062758642801896,3.5601136211794104,0,472.4258775972438,0,LARGE,NORTH,ECONOMY,VAN,WH-002,1,0
CLI-0004526,2290.7210318258867,-5.323097193142942,23.434576455643302,72.7114522367345,-2.755796697865632,990.0,9.517558381806383,1.5670243739942125,0.6884247988664141,12.036790471760009,0,263.6052738798238,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-003,4,1
CLI-0004527,1884.2464081772498,-74.7193413463467,3.704569046129606,86.75615646839252,-24.378955895760512,990.0,3.200825035559035,3.2420880140219284,0.468821284838309,15.873078788051208,1,15.174874072831695,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,1,1
CLI-0004528,2416.700700636824,18.752432230550028,-10.46475209179298,62.39530947886397,-15.959317149492454,990.0,7.416612585679658,2.9575733265196362,0.5145987136174768,15.076053962454674,0,178.96131278943034,0,SMALL,CENTER,STANDARD,VAN,WH-003,2,0
CLI-0004529,2023.2969648911894,-58.97104127830599,-16.422976655239676,73.28293496150604,-31.455162004173623,990.0,7.345936953202992,1.4639661833940667,0.5345777477063248,17.323323927489216,1,-60.809245802010025,0,SMALL,NORTH,STANDARD,MOTORCYCLE,WH-001,4,0
CLI-0004530,2332.0432687486455,15.376228278848053,5.118051364332728,51.39155273961832,-13.380225013784777,990.0,9.37678839636241,4.817142520617143,0.5613649883481401,13.909413560443,0,189.79383363418322,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-002,4,0
CLI-0004531,1457.0583744660958,-166.08658801956722,109.42344761623828,108.9878983928306,19.820782434622277,836.9517691760507,6.0790690493069075,2.2741859989449926,0.8045352394987771,4.9560655101024365,1,378.0755044161808,0,LARGE,SOUTH,EXPRESS,VAN,WH-002,5,1
CLI-0004532,2607.7893517652915,147.23388854083922,42.82342831415469,55.25302230623512,21.164324080780354,958.2796874052262,3.8099916742968,5.270749347916393,0.6204636824259565,9.70712180212766,1,685.7998587254075,0,SMALL,NORTH,STANDARD,TRUCK,WH-001,3,1
CLI-0004533,4063.5898809338437,470.13546572026877,67.21151703844276,79.0016054463538,64.43693672093445,922.8125117220252,4.190604770845252,6.347266883826253,0.6232967517961584,10.062329717093725,2,1447.7676454624652,1,MEDIUM,CENTER,EXPRESS,VAN,WH-003,2,0
CLI-0004534,1530.687517754192,-200.577424571837,123.47213269410993,114.60688725374906,20.49390917571599,801.003163810817,6.1320663722675945,3.7095625407988964,0.8022046292726902,3.989300261926938,1,367.8048811907893,0,LARGE,CENTER,ECONOMY,VAN,WH-003,1,1
